table,column,data_type,nullable,description
legacy_data_table_0370,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0370 used for migration from legacy system department 11
legacy_data_table_0370,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0370 used for migration from legacy system department 11
legacy_data_table_0370,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0370 used for migration from legacy system department 11
legacy_data_table_0370,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0370 used for migration from legacy system department 11
legacy_data_table_0370,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0370 used for migration from legacy system department 11
legacy_data_table_0371,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,value_str,TEXT,YES,Column 6 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0371,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0371 used for migration from legacy system department 12
legacy_data_table_0372,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,value_str,TEXT,YES,Column 6 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0372,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0372 used for migration from legacy system department 13
legacy_data_table_0373,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,value_str,TEXT,YES,Column 6 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0373,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0373 used for migration from legacy system department 14
legacy_data_table_0374,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,value_str,TEXT,YES,Column 6 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0374,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0374 used for migration from legacy system department 15
legacy_data_table_0375,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,value_str,TEXT,YES,Column 6 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0375,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0375 used for migration from legacy system department 16
legacy_data_table_0376,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,value_str,TEXT,YES,Column 6 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0376,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0376 used for migration from legacy system department 17
legacy_data_table_0377,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0377 used for migration from legacy system department 18
legacy_data_table_0377,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0377 used for migration from legacy system department 18
legacy_data_table_0377,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0377 used for migration from legacy system department 18
legacy_data_table_0377,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0377 used for migration from legacy system department 18
legacy_data_table_0377,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0377 used for migration from legacy system department 18
