table,column,data_type,nullable,description
target_domain_entity_0140,end_time,TIMESTAMPTZ,YES,Target column for domain entity 140 field 9 in modern schema
target_domain_entity_0140,metadata,JSONB,YES,Target column for domain entity 140 field 10 in modern schema
target_domain_entity_0140,created_at,TIMESTAMPTZ,YES,Target column for domain entity 140 field 11 in modern schema
target_domain_entity_0140,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 140 field 12 in modern schema
target_domain_entity_0141,id,UUID,NO,Target column for domain entity 141 field 1 in modern schema
target_domain_entity_0141,name,VARCHAR(255),NO,Target column for domain entity 141 field 2 in modern schema
target_domain_entity_0141,external_ref,VARCHAR(100),NO,Target column for domain entity 141 field 3 in modern schema
target_domain_entity_0141,state,VARCHAR(30),NO,Target column for domain entity 141 field 4 in modern schema
target_domain_entity_0141,amount,BIGINT,YES,Target column for domain entity 141 field 5 in modern schema
target_domain_entity_0141,count,INTEGER,YES,Target column for domain entity 141 field 6 in modern schema
target_domain_entity_0141,parent_ref,UUID,YES,Target column for domain entity 141 field 7 in modern schema
target_domain_entity_0141,start_time,TIMESTAMPTZ,YES,Target column for domain entity 141 field 8 in modern schema
target_domain_entity_0141,end_time,TIMESTAMPTZ,YES,Target column for domain entity 141 field 9 in modern schema
target_domain_entity_0141,metadata,JSONB,YES,Target column for domain entity 141 field 10 in modern schema
target_domain_entity_0141,created_at,TIMESTAMPTZ,YES,Target column for domain entity 141 field 11 in modern schema
target_domain_entity_0141,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 141 field 12 in modern schema
target_domain_entity_0142,id,UUID,NO,Target column for domain entity 142 field 1 in modern schema
target_domain_entity_0142,name,VARCHAR(255),NO,Target column for domain entity 142 field 2 in modern schema
target_domain_entity_0142,external_ref,VARCHAR(100),NO,Target column for domain entity 142 field 3 in modern schema
target_domain_entity_0142,state,VARCHAR(30),NO,Target column for domain entity 142 field 4 in modern schema
target_domain_entity_0142,amount,BIGINT,YES,Target column for domain entity 142 field 5 in modern schema
target_domain_entity_0142,count,INTEGER,YES,Target column for domain entity 142 field 6 in modern schema
target_domain_entity_0142,parent_ref,UUID,YES,Target column for domain entity 142 field 7 in modern schema
target_domain_entity_0142,start_time,TIMESTAMPTZ,YES,Target column for domain entity 142 field 8 in modern schema
target_domain_entity_0142,end_time,TIMESTAMPTZ,YES,Target column for domain entity 142 field 9 in modern schema
target_domain_entity_0142,metadata,JSONB,YES,Target column for domain entity 142 field 10 in modern schema
target_domain_entity_0142,created_at,TIMESTAMPTZ,YES,Target column for domain entity 142 field 11 in modern schema
target_domain_entity_0142,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 142 field 12 in modern schema
target_domain_entity_0143,id,UUID,NO,Target column for domain entity 143 field 1 in modern schema
target_domain_entity_0143,name,VARCHAR(255),NO,Target column for domain entity 143 field 2 in modern schema
target_domain_entity_0143,external_ref,VARCHAR(100),NO,Target column for domain entity 143 field 3 in modern schema
target_domain_entity_0143,state,VARCHAR(30),NO,Target column for domain entity 143 field 4 in modern schema
target_domain_entity_0143,amount,BIGINT,YES,Target column for domain entity 143 field 5 in modern schema
target_domain_entity_0143,count,INTEGER,YES,Target column for domain entity 143 field 6 in modern schema
target_domain_entity_0143,parent_ref,UUID,YES,Target column for domain entity 143 field 7 in modern schema
target_domain_entity_0143,start_time,TIMESTAMPTZ,YES,Target column for domain entity 143 field 8 in modern schema
target_domain_entity_0143,end_time,TIMESTAMPTZ,YES,Target column for domain entity 143 field 9 in modern schema
target_domain_entity_0143,metadata,JSONB,YES,Target column for domain entity 143 field 10 in modern schema
target_domain_entity_0143,created_at,TIMESTAMPTZ,YES,Target column for domain entity 143 field 11 in modern schema
target_domain_entity_0143,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 143 field 12 in modern schema
target_domain_entity_0144,id,UUID,NO,Target column for domain entity 144 field 1 in modern schema
target_domain_entity_0144,name,VARCHAR(255),NO,Target column for domain entity 144 field 2 in modern schema
target_domain_entity_0144,external_ref,VARCHAR(100),NO,Target column for domain entity 144 field 3 in modern schema
target_domain_entity_0144,state,VARCHAR(30),NO,Target column for domain entity 144 field 4 in modern schema
target_domain_entity_0144,amount,BIGINT,YES,Target column for domain entity 144 field 5 in modern schema
target_domain_entity_0144,count,INTEGER,YES,Target column for domain entity 144 field 6 in modern schema
target_domain_entity_0144,parent_ref,UUID,YES,Target column for domain entity 144 field 7 in modern schema
target_domain_entity_0144,start_time,TIMESTAMPTZ,YES,Target column for domain entity 144 field 8 in modern schema
target_domain_entity_0144,end_time,TIMESTAMPTZ,YES,Target column for domain entity 144 field 9 in modern schema
target_domain_entity_0144,metadata,JSONB,YES,Target column for domain entity 144 field 10 in modern schema
target_domain_entity_0144,created_at,TIMESTAMPTZ,YES,Target column for domain entity 144 field 11 in modern schema
target_domain_entity_0144,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 144 field 12 in modern schema
target_domain_entity_0145,id,UUID,NO,Target column for domain entity 145 field 1 in modern schema
target_domain_entity_0145,name,VARCHAR(255),NO,Target column for domain entity 145 field 2 in modern schema
target_domain_entity_0145,external_ref,VARCHAR(100),NO,Target column for domain entity 145 field 3 in modern schema
target_domain_entity_0145,state,VARCHAR(30),NO,Target column for domain entity 145 field 4 in modern schema
target_domain_entity_0145,amount,BIGINT,YES,Target column for domain entity 145 field 5 in modern schema
target_domain_entity_0145,count,INTEGER,YES,Target column for domain entity 145 field 6 in modern schema
target_domain_entity_0145,parent_ref,UUID,YES,Target column for domain entity 145 field 7 in modern schema
target_domain_entity_0145,start_time,TIMESTAMPTZ,YES,Target column for domain entity 145 field 8 in modern schema
target_domain_entity_0145,end_time,TIMESTAMPTZ,YES,Target column for domain entity 145 field 9 in modern schema
target_domain_entity_0145,metadata,JSONB,YES,Target column for domain entity 145 field 10 in modern schema
target_domain_entity_0145,created_at,TIMESTAMPTZ,YES,Target column for domain entity 145 field 11 in modern schema
target_domain_entity_0145,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 145 field 12 in modern schema
target_domain_entity_0146,id,UUID,NO,Target column for domain entity 146 field 1 in modern schema
target_domain_entity_0146,name,VARCHAR(255),NO,Target column for domain entity 146 field 2 in modern schema
target_domain_entity_0146,external_ref,VARCHAR(100),NO,Target column for domain entity 146 field 3 in modern schema
target_domain_entity_0146,state,VARCHAR(30),NO,Target column for domain entity 146 field 4 in modern schema
target_domain_entity_0146,amount,BIGINT,YES,Target column for domain entity 146 field 5 in modern schema
target_domain_entity_0146,count,INTEGER,YES,Target column for domain entity 146 field 6 in modern schema
target_domain_entity_0146,parent_ref,UUID,YES,Target column for domain entity 146 field 7 in modern schema
target_domain_entity_0146,start_time,TIMESTAMPTZ,YES,Target column for domain entity 146 field 8 in modern schema
target_domain_entity_0146,end_time,TIMESTAMPTZ,YES,Target column for domain entity 146 field 9 in modern schema
target_domain_entity_0146,metadata,JSONB,YES,Target column for domain entity 146 field 10 in modern schema
target_domain_entity_0146,created_at,TIMESTAMPTZ,YES,Target column for domain entity 146 field 11 in modern schema
target_domain_entity_0146,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 146 field 12 in modern schema
target_domain_entity_0147,id,UUID,NO,Target column for domain entity 147 field 1 in modern schema
target_domain_entity_0147,name,VARCHAR(255),NO,Target column for domain entity 147 field 2 in modern schema
target_domain_entity_0147,external_ref,VARCHAR(100),NO,Target column for domain entity 147 field 3 in modern schema
target_domain_entity_0147,state,VARCHAR(30),NO,Target column for domain entity 147 field 4 in modern schema
target_domain_entity_0147,amount,BIGINT,YES,Target column for domain entity 147 field 5 in modern schema
target_domain_entity_0147,count,INTEGER,YES,Target column for domain entity 147 field 6 in modern schema
target_domain_entity_0147,parent_ref,UUID,YES,Target column for domain entity 147 field 7 in modern schema
target_domain_entity_0147,start_time,TIMESTAMPTZ,YES,Target column for domain entity 147 field 8 in modern schema
target_domain_entity_0147,end_time,TIMESTAMPTZ,YES,Target column for domain entity 147 field 9 in modern schema
target_domain_entity_0147,metadata,JSONB,YES,Target column for domain entity 147 field 10 in modern schema
target_domain_entity_0147,created_at,TIMESTAMPTZ,YES,Target column for domain entity 147 field 11 in modern schema
target_domain_entity_0147,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 147 field 12 in modern schema
target_domain_entity_0148,id,UUID,NO,Target column for domain entity 148 field 1 in modern schema
target_domain_entity_0148,name,VARCHAR(255),NO,Target column for domain entity 148 field 2 in modern schema
target_domain_entity_0148,external_ref,VARCHAR(100),NO,Target column for domain entity 148 field 3 in modern schema
target_domain_entity_0148,state,VARCHAR(30),NO,Target column for domain entity 148 field 4 in modern schema
target_domain_entity_0148,amount,BIGINT,YES,Target column for domain entity 148 field 5 in modern schema
target_domain_entity_0148,count,INTEGER,YES,Target column for domain entity 148 field 6 in modern schema
target_domain_entity_0148,parent_ref,UUID,YES,Target column for domain entity 148 field 7 in modern schema
target_domain_entity_0148,start_time,TIMESTAMPTZ,YES,Target column for domain entity 148 field 8 in modern schema
target_domain_entity_0148,end_time,TIMESTAMPTZ,YES,Target column for domain entity 148 field 9 in modern schema
target_domain_entity_0148,metadata,JSONB,YES,Target column for domain entity 148 field 10 in modern schema
target_domain_entity_0148,created_at,TIMESTAMPTZ,YES,Target column for domain entity 148 field 11 in modern schema
target_domain_entity_0148,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 148 field 12 in modern schema
target_domain_entity_0149,id,UUID,NO,Target column for domain entity 149 field 1 in modern schema
target_domain_entity_0149,name,VARCHAR(255),NO,Target column for domain entity 149 field 2 in modern schema
target_domain_entity_0149,external_ref,VARCHAR(100),NO,Target column for domain entity 149 field 3 in modern schema
target_domain_entity_0149,state,VARCHAR(30),NO,Target column for domain entity 149 field 4 in modern schema
target_domain_entity_0149,amount,BIGINT,YES,Target column for domain entity 149 field 5 in modern schema
target_domain_entity_0149,count,INTEGER,YES,Target column for domain entity 149 field 6 in modern schema
target_domain_entity_0149,parent_ref,UUID,YES,Target column for domain entity 149 field 7 in modern schema
target_domain_entity_0149,start_time,TIMESTAMPTZ,YES,Target column for domain entity 149 field 8 in modern schema
target_domain_entity_0149,end_time,TIMESTAMPTZ,YES,Target column for domain entity 149 field 9 in modern schema
target_domain_entity_0149,metadata,JSONB,YES,Target column for domain entity 149 field 10 in modern schema
target_domain_entity_0149,created_at,TIMESTAMPTZ,YES,Target column for domain entity 149 field 11 in modern schema
target_domain_entity_0149,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 149 field 12 in modern schema
target_domain_entity_0150,id,UUID,NO,Target column for domain entity 150 field 1 in modern schema
target_domain_entity_0150,name,VARCHAR(255),NO,Target column for domain entity 150 field 2 in modern schema
target_domain_entity_0150,external_ref,VARCHAR(100),NO,Target column for domain entity 150 field 3 in modern schema
